,owner,asset_description,asset_type,type,amount,comment,senator,ptr_link,id,min_amount,max_amount,Open,High,Low,Close,Volume,Adjusted,Error_message_x,transaction_date,ticker,o_c_perc,h_l_perc,Error_message_y,1_Week_O,1_Week_C,1_Week_H,1_Week_L,1_Week_V,1_Week_A,1_Week_o_p,1_Week_c_p,Error_message,1_Month_O,1_Month_C,1_Month_H,1_Month_L,1_Month_V,1_Month_A,1_Month_o_p,1_Month_c_p
3554,Spouse,The Walt Disney Company,Stock,Purchase,"$1,001 - $15,000",--,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/56cd23d0-e41f-41a4-9f69-d90722af497a/,6105,1001,15000.0,99.010002,100.370003,99.010002,99.309998,7038800.0,93.693352,None,03/31/2016,DIS,0.0030299565088382995,0.01373599608653676,None,97.110001,96.160004,97.41999799999999,95.91999799999999,7525400.0,90.72150400000001,-0.019189990522371702,-0.03171880035683811,None,104.540001,104.029999,105.489998,103.800003,5658300.0,98.146393,0.055852932918837875,0.04752795383199999
3555,Spouse,Abbott Laboratories,Stock,Purchase,"$1,001 - $15,000",--,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/56cd23d0-e41f-41a4-9f69-d90722af497a/,6108,1001,15000.0,41.650002,42.0,41.509997999999996,41.830002,5168400.0,38.438511,None,03/31/2016,ABT,0.0043217284839506065,0.011804433235578669,None,42.669998,42.610001000000004,42.91,42.240002000000004,4901300.0,39.15527,0.024489698703976027,0.018646879337945135,None,40.080002,40.419998,41.689999,39.990002000000004,54527700.0,37.369732,-0.0376950762211248,-0.03370795918202444
3556,Spouse,Aflac Incorporated,Stock,Purchase,"$1,001 - $15,000",--,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/56cd23d0-e41f-41a4-9f69-d90722af497a/,6109,1001,15000.0,31.865,31.985001,31.540001,31.57,4653000.0,31.57,None,03/31/2016,AFL,-0.009257806370626022,0.01410906740300992,None,31.59,31.5,31.815001000000002,31.295,3537800.0,31.5,-0.008630158481092063,-0.0022172949002217386,None,34.529999,34.505001,34.799999,34.380001,5512000.0,31.558785999999998,0.08363404989800716,0.09296803927779537
3557,Joint,Apple Inc.,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/3f2bd439-6c08-48d0-9bd7-6e2c010507d9/,6112,1001,15000.0,96.0,98.709999,95.68,97.82,114602100.0,91.440979,None,04/27/2016,AAPL,0.01895833333333326,0.03166804974916377,None,95.199997,94.190002,95.900002,93.82,41025500.0,88.047699,-0.008333364583333372,-0.03710895522388046,None,98.66999799999999,99.620003,99.739998,98.110001,38168800.0,93.690575,0.027812479166666588,0.018401175628705826
3558,Joint,Apple Inc.,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/3f2bd439-6c08-48d0-9bd7-6e2c010507d9/,6113,1001,15000.0,103.910004,105.300003,103.910004,104.349998,56016200.0,97.545135,None,04/26/2016,AAPL,0.0042343757392214005,0.013376950692832262,None,94.199997,95.18,95.739998,93.68,56831300.0,88.973129,-0.09344631533264117,-0.08787731840684838,None,97.220001,97.900002,98.089996,96.839996,35140200.0,92.072952,-0.06438266521479495,-0.061811175118565875
3559,Joint,MPLX LP,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/3f2bd439-6c08-48d0-9bd7-6e2c010507d9/,6114,1001,15000.0,32.59,33.169998,32.360001000000004,33.080002,1869500.0,23.649385000000002,None,04/22/2016,MPLX,0.015035348266339272,0.025030808868021837,None,32.41,32.189999,33.080002,31.49,1099300.0,23.380247,-0.0055231666155264435,-0.026904563065020374,None,31.91,33.169998,33.669998,31.549999,1270800.0,24.092045000000002,-0.020865296103099208,0.0027205560628442314
3560,Joint,"Live Nation Entertainment, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/3f2bd439-6c08-48d0-9bd7-6e2c010507d9/,6115,1001,15000.0,21.43,21.809998999999998,21.389999,21.77,1373000.0,21.77,None,04/22/2016,LYV,0.0158656089594027,0.01963534453648166,None,21.709999,21.48,21.82,21.290001,1169100.0,21.48,0.01306574895007,-0.013321084060633861,None,22.34,22.99,23.02,22.33,1910600.0,22.99,0.04246383574428372,0.05604042259990808
3561,Joint,DCP Midstream Partners LP,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/3f2bd439-6c08-48d0-9bd7-6e2c010507d9/,6117,1001,15000.0,29900.0,29900.0,29500.0,29500.0,521370.0,29500.0,None,04/21/2016,DPM,-0.013377926421404682,0.013559322033898305,None,29800.0,29500.0,29800.0,29300.0,254400.0,29500.0,-0.0033444816053511705,0.0,None,30500.0,30200.0,30500.0,30100.0,410580.0,30200.0,0.020066889632107024,0.023728813559322035
3562,Joint,DCP Midstream Partners LP,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/3f2bd439-6c08-48d0-9bd7-6e2c010507d9/,6118,1001,15000.0,29900.0,29900.0,29500.0,29500.0,521370.0,29500.0,None,04/21/2016,DPM,-0.013377926421404682,0.013559322033898305,None,29800.0,29500.0,29800.0,29300.0,254400.0,29500.0,-0.0033444816053511705,0.0,None,30500.0,30200.0,30500.0,30100.0,410580.0,30200.0,0.020066889632107024,0.023728813559322035
3563,Joint,Targa Resources Corp.,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/3f2bd439-6c08-48d0-9bd7-6e2c010507d9/,6119,1001,15000.0,36.849998,39.169998,36.709998999999996,37.790001000000004,5092500.0,26.949648,None,04/20/2016,TRGP,0.0255089023342689,0.06701168801448357,None,38.599998,40.459998999999996,40.5,38.310001,3874400.0,28.853731,0.04748982618669342,0.07065355727299379,None,43.799999,42.119999,44.139998999999996,41.810001,2020600.0,30.760673999999998,0.18860247970705454,0.11458052091610148
3564,Joint,Targa Resources Corp.,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/3f2bd439-6c08-48d0-9bd7-6e2c010507d9/,6120,1001,15000.0,36.849998,39.169998,36.709998999999996,37.790001000000004,5092500.0,26.949648,None,04/20/2016,TRGP,0.0255089023342689,0.06701168801448357,None,38.599998,40.459998999999996,40.5,38.310001,3874400.0,28.853731,0.04748982618669342,0.07065355727299379,None,43.799999,42.119999,44.139998999999996,41.810001,2020600.0,30.760673999999998,0.18860247970705454,0.11458052091610148
3565,Joint,Bank of America Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/3f2bd439-6c08-48d0-9bd7-6e2c010507d9/,6121,1001,15000.0,13.85,14.24,13.82,14.17,81998200.0,13.15291,None,04/18/2016,BAC,0.023104693140794243,0.03039073806078147,None,15.02,14.96,15.14,14.81,70489500.0,13.886209,0.08447653429602887,0.05575158786167967,None,13.82,13.93,14.02,13.8,57848600.0,12.93014,-0.0021660649819494125,-0.01693719124911787
3566,Joint,Bank of America Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/3f2bd439-6c08-48d0-9bd7-6e2c010507d9/,6122,1001,15000.0,14.27,14.29,13.95,14.0,87958700.0,12.995113,None,04/15/2016,BAC,-0.018920812894183573,0.024372759856630816,None,14.87,15.11,15.14,14.87,83456600.0,14.02544,0.04204625087596354,0.07928571428571425,None,14.15,13.88,14.37,13.87,86193900.0,12.883727,-0.008409250175192657,-0.008571428571428516
3567,Joint,Bank of America Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/3f2bd439-6c08-48d0-9bd7-6e2c010507d9/,6123,1001,15000.0,13.71,14.28,13.7,14.14,179383300.0,13.125066,None,04/14/2016,BAC,0.031363967906637466,0.04233576642335767,None,14.93,14.9,15.14,14.75,121589000.0,13.830514,0.0889861415025528,0.05374823196605373,None,14.3,14.14,14.47,14.05,72567100.0,13.125066,0.04303428154631654,0.0
3568,Joint,General Motors Company,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/3f2bd439-6c08-48d0-9bd7-6e2c010507d9/,6124,1001,15000.0,30.84,31.049999,30.639999,30.719998999999998,8218800.0,25.672729,None,04/14/2016,GM,-0.0038910830090791836,0.013381201481109713,None,33.18,32.66,33.41,32.470001,22792300.0,27.293991,0.07587548638132295,0.06315107627444906,None,31.200001,31.18,31.370001000000002,30.75,9411500.0,26.057157999999998,0.011673184176394309,0.014973991372851344
3569,Joint,Bank of America Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/3f2bd439-6c08-48d0-9bd7-6e2c010507d9/,6125,1001,15000.0,13.71,14.28,13.7,14.14,179383300.0,13.125066,None,04/14/2016,BAC,0.031363967906637466,0.04233576642335767,None,14.93,14.9,15.14,14.75,121589000.0,13.830514,0.0889861415025528,0.05374823196605373,None,14.3,14.14,14.47,14.05,72567100.0,13.125066,0.04303428154631654,0.0
3570,Joint,Enterprise Products Partners L.P.,Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/3f2bd439-6c08-48d0-9bd7-6e2c010507d9/,6127,15001,50000.0,24.51,25.41,24.370001000000002,25.01,8061200.0,19.058315,None,04/12/2016,EPD,-0.02039983680130559,-0.04267537781389496,None,25.110001,26.190001000000002,26.25,25.1,8059500.0,19.95751,-0.024479844961240265,-0.04718116753298683,None,25.75,25.690001000000002,26.16,25.629998999999998,6361500.0,19.862934,-0.0505915952672378,-0.02718916433426632
3571,Joint,Antero Midstream Partners LP,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/3f2bd439-6c08-48d0-9bd7-6e2c010507d9/,6128,1001,15000.0,21.15,21.440001000000002,21.0,21.280001000000002,257600.0,15.65794,None,04/11/2016,AM,0.00614661938534296,0.02095242857142868,None,20.870001000000002,22.27,22.389999,20.870001000000002,192000.0,16.386387,-0.013238723404255158,0.04652250721228807,None,24.219998999999998,23.99,24.969998999999998,23.200001,273100.0,17.818785000000002,0.14515361702127658,0.12734957108319667
3572,Joint,The Coca-Cola Company,Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/3f2bd439-6c08-48d0-9bd7-6e2c010507d9/,6129,15001,50000.0,46.900002,47.130001,46.41,46.439999,11880100.0,40.729960999999996,None,04/11/2016,KO,0.009808165893041974,-0.01551391941391949,None,46.099998,46.220001,46.279999,45.82,11538100.0,40.537014,0.017057653856816492,0.004737252470655669,None,45.32,45.240002000000004,45.5,45.169998,8110600.0,39.677513,0.03368874056764433,0.02583972923858151
3573,Joint,Bank of America Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/3f2bd439-6c08-48d0-9bd7-6e2c010507d9/,6131,1001,15000.0,13.15,13.21,12.75,12.85,105704500.0,11.927659,None,04/07/2016,BAC,-0.02281368821292781,0.03607843137254909,None,13.71,14.14,14.28,13.7,179383300.0,13.125066,0.04258555133079851,0.10038910505836583,None,14.15,14.05,14.32,14.0,73145900.0,13.041526,0.07604562737642585,0.09338521400778219
3574,Joint,"Aaron's, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/3f2bd439-6c08-48d0-9bd7-6e2c010507d9/,6134,1001,15000.0,25.290001,26.049999,25.030001000000002,26.0,985100.0,25.654367,None,04/04/2016,AAN,-0.02807429703146314,-0.04075101714937995,None,26.379998999999998,26.08,26.790001,25.93,514500.0,25.733299,-0.04309995875444994,-0.0030769230769230114,None,26.33,26.49,26.959999,26.059998999999998,1036400.0,26.136339000000003,-0.041122932339939335,-0.018846153846153787
3575,Joint,Knowles Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/3f2bd439-6c08-48d0-9bd7-6e2c010507d9/,6135,1001,15000.0,13.23,13.26,12.8,13.18,754600.0,13.18,None,03/31/2016,KN,-0.0037792894935752613,0.03593749999999993,None,12.66,12.31,12.82,12.24,952400.0,12.31,-0.04308390022675739,-0.06600910470409706,None,13.65,13.4,14.53,12.54,3777700.0,13.4,0.03174603174603174,0.016691957511380928
3576,Joint,Magellan Midstream Partners LP,Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/3f2bd439-6c08-48d0-9bd7-6e2c010507d9/,6136,15001,50000.0,68.93,69.66999799999999,67.769997,68.370003,889600.0,53.439448999999996,None,03/30/2016,MMP,0.008124140432322789,-0.02803602012849416,None,64.889999,65.040001,65.599998,64.260002,1253200.0,50.840137,0.05861019875235751,0.0487055997350182,None,70.18,71.120003,71.150002,69.57,774000.0,55.592724,-0.018134339184680107,-0.04022231796596528
3577,Joint,Bank of America Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/3f2bd439-6c08-48d0-9bd7-6e2c010507d9/,6137,1001,15000.0,13.49,13.66,13.46,13.48,85897000.0,12.512437,None,03/30/2016,BAC,-0.0007412898443291168,0.014858841010401134,None,13.2,13.27,13.3,13.11,62558500.0,12.317511,-0.021497405485544917,-0.015578635014836858,None,15.02,15.02,15.3,14.98,115789000.0,13.941901000000001,0.11341734618235726,0.11424332344213643
3578,Spouse,"Facebook, Inc.",Stock,Purchase,"$1,001 - $15,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/9a3b11df-5923-486f-a6af-ecc34eb390cd/,6138,1001,15000.0,119.58000200000001,120.790001,116.230003,116.730003,87110100.0,116.730003,None,04/28/2016,FB,-0.023833408198136764,0.039232537918802324,None,118.040001,117.809998,118.980003,117.25,22056700.0,117.809998,-0.012878415907703394,0.009252077205891931,None,118.239998,119.470001,119.760002,117.91999799999999,18481300.0,119.470001,-0.011205920535107597,0.023472954078481434
3579,Spouse,General Motors Company,Stock,Sale (Full),"$1,001 - $15,000",r,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/215cfeb4-8893-4c0c-a034-2bbcfc4296b5/,6140,1001,15000.0,35.360001000000004,35.779999,35.169998,35.610001000000004,6638600.0,28.730898,None,06/16/2015,GM,-0.007070135546659062,-0.01734435697153002,None,36.369999,36.299999,36.48,36.27,7279900.0,29.287598,-0.028563291047418123,-0.019376522904337903,None,31.59,31.77,31.99,31.43,10832900.0,25.632704,0.10661767232416096,0.10783490289708231
3580,Self,Citigroup Inc.,Stock,Purchase,"$50,001 - $100,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/b03d6373-0097-46c0-bbc8-76d1b9a17fb9/,6142,50001,100000.0,42.549999,44.490002000000004,42.549999,44.25,33135400.0,40.460621,None,04/13/2016,C,0.03995302091546466,0.04559349108327839,None,45.740002000000004,46.740002000000004,46.75,45.73,21645700.0,42.737392,0.07497069506394123,0.05627123163841817,None,44.66,44.470001,45.380001,44.459998999999996,15997900.0,40.704781,0.049588743821121994,0.0049717740112995125
3581,Self,Range Resources Corporation,Stock,Sale (Full),"$50,001 - $100,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/b03d6373-0097-46c0-bbc8-76d1b9a17fb9/,6143,50001,100000.0,30.0,31.09,29.379998999999998,30.719998999999998,5286700.0,29.966412,None,03/24/2016,RRC,-0.023999966666666595,-0.058202895105612565,None,32.439999,32.380001,33.470001,32.060001,2785300.0,31.585690999999997,-0.08133330000000001,-0.054036525196501546,None,38.759997999999996,37.169998,38.759997999999996,36.970001,3579300.0,36.258179,-0.2919999333333332,-0.20996091178258183
3582,Self,Newfield Exploration Co.,Stock,Purchase,"$50,001 - $100,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/b03d6373-0097-46c0-bbc8-76d1b9a17fb9/,6144,50001,100000.0,31.33,32.509997999999996,31.139999,32.380001,4605008.0,32.380001,None,03/24/2016,NFX,0.033514235556974206,0.04399483121370673,None,32.5,33.25,33.509997999999996,32.259997999999996,3997173.0,33.25,0.03734439834024902,0.026868405593934355,None,36.900002,36.09,36.986198,35.974998,2838399.0,36.09,0.17778493456750727,0.11457686489879983
3583,Spouse,"Stericycle, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Susan M Collins,https://efdsearch.senate.gov/search/view/ptr/078d300c-902b-49d6-999c-4aa135b2f127/,6150,15001,50000.0,113.959999,114.68,113.82,114.089996,759000.0,114.089996,None,03/09/2016,SRCL,0.0011407248257347127,0.007555789843612842,None,117.440002,118.879997,119.290001,117.379997,757800.0,118.879997,0.0305370571300199,0.04198440851904319,None,126.400002,127.25,127.290001,125.949997,743500.0,127.25,0.10916113644402546,0.11534757175379338
3584,Spouse,Apple Inc.,Stock,Purchase,"$1,001 - $15,000",--,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/cf017fcb-1b84-4db3-937f-fac442acce37/,6156,1001,15000.0,105.25,107.290001,105.209999,106.720001,32444400.0,99.760597,None,03/22/2016,AAPL,0.013966755344418018,0.019770003039349972,None,104.889999,107.68,107.790001,104.879997,31190100.0,100.657997,-0.0034204370546317996,0.008995492794270218,None,107.879997,106.910004,108.0,106.230003,32384900.0,99.93821,0.024988095011876512,0.0017803879143517285
3585,Joint,Newell Rubbermaid Inc.,Stock,Purchase,"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/5c325b70-9ec7-4e64-b9a7-e8d604da0ca2/,6157,1001,15000.0,42.799999,43.470001,42.720001,42.98,3828800.0,37.345852,None,03/24/2016,NWL,0.004205630939383835,0.017556179364321644,None,44.439999,44.290001000000004,44.599998,44.16,6020500.0,38.484134999999995,0.038317757904620525,0.030479315960912214,None,44.599998,44.48,44.869999,44.330002,4252600.0,38.649227,0.042056052384487196,0.034899953466728716
3586,Joint,"Facebook, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/5c325b70-9ec7-4e64-b9a7-e8d604da0ca2/,6158,1001,15000.0,112.129997,113.089996,111.68,113.050003,17839100.0,113.050003,None,03/24/2016,FB,0.008204816058275652,0.012625322349570133,None,114.699997,114.099998,115.010002,113.769997,21207500.0,114.099998,0.022919825816101583,0.009287881221904926,None,112.550003,113.440002,114.040001,112.309998,20875200.0,113.440002,0.003745705977322025,0.003449792035830402
3587,Child,Visa Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/5c325b70-9ec7-4e64-b9a7-e8d604da0ca2/,6160,1001,15000.0,72.989998,74.639999,72.900002,74.639999,8705300.0,72.519814,None,03/01/2016,V,-0.02260585073587758,-0.023868270950116056,None,71.5,70.620003,71.519997,70.510002,12394400.0,68.614006,0.02041372846728945,0.053858468031330035,None,74.019997,75.379997,75.589996,73.91999799999999,10541500.0,73.23880799999999,-0.014111508812481454,-0.009914228428647217
3588,Child,Starwood Hotels &amp; Resorts Worldwide Inc.,Stock,Purchase,"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/5c325b70-9ec7-4e64-b9a7-e8d604da0ca2/,6162,1001,15000.0,27800.0,27800.0,27800.0,27800.0,20.0,27800.0,None,03/01/2016,HOT,0.0,0.0,None,27800.0,27800.0,27800.0,27800.0,0.0,27800.0,0.0,0.0,None,25800.0,25800.0,25800.0,25800.0,0.0,25800.0,-0.07194244604316546,-0.07194244604316546
3589,Child,Newell Rubbermaid Inc.,Stock,Purchase,"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/5c325b70-9ec7-4e64-b9a7-e8d604da0ca2/,6163,1001,15000.0,38.330002,39.68,37.959998999999996,39.509997999999996,4079100.0,34.330727,None,03/01/2016,NWL,0.03078517971379171,0.04531088106719928,None,39.23,38.700001,39.23,38.139998999999996,4901200.0,33.626915000000004,0.023480249231398333,-0.020501064059785468,None,43.939999,44.950001,44.98,43.759997999999996,5077800.0,39.057613,0.14636046718703535,0.13768674450451768
3590,Self,Newell Rubbermaid Inc.,Stock,Purchase,"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/5c325b70-9ec7-4e64-b9a7-e8d604da0ca2/,6164,1001,15000.0,42.799999,43.470001,42.720001,42.98,3828800.0,37.345852,None,03/24/2016,NWL,0.004205630939383835,0.017556179364321644,None,44.439999,44.290001000000004,44.599998,44.16,6020500.0,38.484134999999995,0.038317757904620525,0.030479315960912214,None,44.599998,44.48,44.869999,44.330002,4252600.0,38.649227,0.042056052384487196,0.034899953466728716
